size,anchor,variant,implementation_mode,lambda_mem,seed,EbNo_dB,BER,FER,syndrome_violation_rate,avg_syndrome_weight,BP_BER,BP_FER,n_trials,n_bits_total
N96_M48,lambda,gain_only,gain_only_pSA,1.0,20316980,2.0,0.495,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.0,20316980,2.5,0.5004166666666666,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.0,20316980,3.0,0.50075,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20260826,2.0,0.49525,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20260826,2.5,0.4975,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20260826,3.0,0.50475,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20268848,2.0,0.4990833333333333,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20268848,2.5,0.5004166666666666,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20268848,3.0,0.4959166666666667,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20276870,2.0,0.5046666666666667,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20276870,2.5,0.4955833333333333,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20276870,3.0,0.501,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20284892,2.0,0.498,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20284892,2.5,0.505,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20284892,3.0,0.49433333333333335,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20292914,2.0,0.49191666666666667,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20292914,2.5,0.5038333333333334,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20292914,3.0,0.49216666666666664,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20300936,2.0,0.49516666666666664,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20300936,2.5,0.5015,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20300936,3.0,0.5044166666666666,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20308958,2.0,0.50525,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20308958,2.5,0.5025833333333334,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20308958,3.0,0.5036666666666667,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20316980,2.0,0.495,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20316980,2.5,0.5004166666666666,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.1,20316980,3.0,0.50075,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20260826,2.0,0.49525,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20260826,2.5,0.4975,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20260826,3.0,0.50475,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20268848,2.0,0.4990833333333333,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20268848,2.5,0.5004166666666666,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20268848,3.0,0.4959166666666667,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20276870,2.0,0.5046666666666667,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20276870,2.5,0.4955833333333333,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20276870,3.0,0.501,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20284892,2.0,0.498,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20284892,2.5,0.505,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20284892,3.0,0.49433333333333335,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20292914,2.0,0.49191666666666667,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20292914,2.5,0.5038333333333334,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20292914,3.0,0.49216666666666664,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20300936,2.0,0.49516666666666664,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20300936,2.5,0.5015,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20300936,3.0,0.5044166666666666,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20308958,2.0,0.50525,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20308958,2.5,0.5025833333333334,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20308958,3.0,0.5036666666666667,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20316980,2.0,0.495,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20316980,2.5,0.5004166666666666,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.25,20316980,3.0,0.50075,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20260826,2.0,0.49525,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20260826,2.5,0.4975,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20260826,3.0,0.50475,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20268848,2.0,0.4990833333333333,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20268848,2.5,0.5004166666666666,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20268848,3.0,0.4959166666666667,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20276870,2.0,0.5046666666666667,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20276870,2.5,0.4955833333333333,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20276870,3.0,0.501,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20284892,2.0,0.498,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20284892,2.5,0.505,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20284892,3.0,0.49433333333333335,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20292914,2.0,0.49191666666666667,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20292914,2.5,0.5038333333333334,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20292914,3.0,0.49216666666666664,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20300936,2.0,0.49516666666666664,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20300936,2.5,0.5015,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20300936,3.0,0.5044166666666666,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20308958,2.0,0.50525,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20308958,2.5,0.5025833333333334,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20308958,3.0,0.5036666666666667,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20316980,2.0,0.495,1.0,0.0,0.0,0.025252083333333335,0.26,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20316980,2.5,0.5004166666666666,1.0,0.0,0.0,0.01286875,0.148,250,24000
N96_M48,lambda,gain_only,gain_only_pSA,1.4,20316980,3.0,0.50075,1.0,0.0,0.0,0.005091666666666667,0.0716,250,24000
N192_M96,lambda,pSA,pSA,0.0,20260826,2.0,0.30345833333333333,1.0,1.0,21.248,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,pSA,pSA,0.0,20260826,2.5,0.2826666666666667,1.0,1.0,20.752,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,pSA,pSA,0.0,20260826,3.0,0.2577291666666667,0.996,0.996,19.26,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,pSA,pSA,0.0,20268848,2.0,0.30135416666666665,1.0,1.0,21.684,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,pSA,pSA,0.0,20268848,2.5,0.2883541666666667,1.0,1.0,20.58,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,pSA,pSA,0.0,20268848,3.0,0.2582291666666667,1.0,1.0,19.74,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,pSA,pSA,0.0,20276870,2.0,0.30214583333333334,1.0,1.0,21.356,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,pSA,pSA,0.0,20276870,2.5,0.2820416666666667,1.0,1.0,20.688,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,pSA,pSA,0.0,20276870,3.0,0.2589166666666667,1.0,1.0,19.872,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,pSA,pSA,0.0,20284892,2.0,0.30120833333333336,1.0,1.0,21.584,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,pSA,pSA,0.0,20284892,2.5,0.2811666666666667,1.0,1.0,20.496,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,pSA,pSA,0.0,20284892,3.0,0.262,1.0,1.0,19.688,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,pSA,pSA,0.0,20292914,2.0,0.3057708333333333,1.0,1.0,21.292,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,pSA,pSA,0.0,20292914,2.5,0.2835,0.996,0.996,20.632,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,pSA,pSA,0.0,20292914,3.0,0.25545833333333334,1.0,1.0,19.544,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,pSA,pSA,0.0,20300936,2.0,0.30235416666666665,1.0,1.0,21.42,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,pSA,pSA,0.0,20300936,2.5,0.27889583333333334,1.0,1.0,20.468,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,pSA,pSA,0.0,20300936,3.0,0.2580625,1.0,1.0,19.94,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,pSA,pSA,0.0,20308958,2.0,0.30364583333333334,1.0,1.0,21.652,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,pSA,pSA,0.0,20308958,2.5,0.27941666666666665,1.0,1.0,20.696,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,pSA,pSA,0.0,20308958,3.0,0.25677083333333334,1.0,1.0,19.508,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,pSA,pSA,0.0,20316980,2.0,0.3019375,1.0,1.0,21.38,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,pSA,pSA,0.0,20316980,2.5,0.27910416666666665,1.0,1.0,20.54,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,pSA,pSA,0.0,20316980,3.0,0.25675,1.0,1.0,19.512,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20260826,2.0,0.30345833333333333,1.0,1.0,21.248,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20260826,2.5,0.2826666666666667,1.0,1.0,20.752,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20260826,3.0,0.2577291666666667,0.996,0.996,19.26,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20268848,2.0,0.30135416666666665,1.0,1.0,21.684,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20268848,2.5,0.2883541666666667,1.0,1.0,20.58,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20268848,3.0,0.2582291666666667,1.0,1.0,19.74,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20276870,2.0,0.30214583333333334,1.0,1.0,21.356,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20276870,2.5,0.2820416666666667,1.0,1.0,20.688,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20276870,3.0,0.2589166666666667,1.0,1.0,19.872,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20284892,2.0,0.30120833333333336,1.0,1.0,21.584,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20284892,2.5,0.2811666666666667,1.0,1.0,20.496,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20284892,3.0,0.262,1.0,1.0,19.688,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20292914,2.0,0.3057708333333333,1.0,1.0,21.292,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20292914,2.5,0.2835,0.996,0.996,20.632,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20292914,3.0,0.25545833333333334,1.0,1.0,19.544,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20300936,2.0,0.30235416666666665,1.0,1.0,21.42,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20300936,2.5,0.27889583333333334,1.0,1.0,20.468,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20300936,3.0,0.2580625,1.0,1.0,19.94,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20308958,2.0,0.30364583333333334,1.0,1.0,21.652,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20308958,2.5,0.27941666666666665,1.0,1.0,20.696,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20308958,3.0,0.25677083333333334,1.0,1.0,19.508,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20316980,2.0,0.3019375,1.0,1.0,21.38,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20316980,2.5,0.27910416666666665,1.0,1.0,20.54,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.0,20316980,3.0,0.25675,1.0,1.0,19.512,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20260826,2.0,0.16016666666666668,0.876,0.876,7.952,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20260826,2.5,0.069625,0.504,0.504,3.4,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20260826,3.0,0.016583333333333332,0.124,0.124,0.76,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20268848,2.0,0.16514583333333333,0.884,0.884,8.18,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20268848,2.5,0.07275,0.5,0.5,3.52,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20268848,3.0,0.023666666666666666,0.168,0.168,0.984,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20276870,2.0,0.158375,0.88,0.88,7.792,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20276870,2.5,0.07304166666666667,0.488,0.488,3.512,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20276870,3.0,0.016729166666666666,0.128,0.128,0.692,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20284892,2.0,0.15595833333333334,0.884,0.884,7.808,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20284892,2.5,0.08504166666666667,0.572,0.572,4.048,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20284892,3.0,0.0180625,0.12,0.12,0.732,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20292914,2.0,0.15858333333333333,0.872,0.872,7.856,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20292914,2.5,0.0733125,0.468,0.468,3.38,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20292914,3.0,0.018479166666666668,0.14,0.136,0.716,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20300936,2.0,0.15572916666666667,0.856,0.856,7.828,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20300936,2.5,0.07279166666666667,0.496,0.496,3.488,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20300936,3.0,0.020604166666666666,0.148,0.148,0.812,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20308958,2.0,0.15858333333333333,0.852,0.852,7.864,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20308958,2.5,0.07504166666666667,0.488,0.488,3.536,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20308958,3.0,0.0156875,0.112,0.108,0.612,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20316980,2.0,0.15772916666666667,0.856,0.856,7.82,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20316980,2.5,0.06983333333333333,0.488,0.488,3.392,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.5,20316980,3.0,0.019166666666666665,0.14,0.14,0.72,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20260826,2.0,0.0279375,0.216,0.208,0.516,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20260826,2.5,0.0040416666666666665,0.032,0.028,0.064,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20260826,3.0,0.0012291666666666666,0.008,0.008,0.012,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20268848,2.0,0.033416666666666664,0.236,0.236,0.6,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20268848,2.5,0.008479166666666666,0.072,0.06,0.124,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20268848,3.0,0.0030625,0.028,0.02,0.036,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20276870,2.0,0.033875,0.236,0.232,0.608,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20276870,2.5,0.0077083333333333335,0.06,0.056,0.136,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20276870,3.0,0.0004375,0.008,0.008,0.012,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20284892,2.0,0.03854166666666667,0.26,0.256,0.664,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20284892,2.5,0.006354166666666667,0.06,0.052,0.092,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20284892,3.0,0.0012291666666666666,0.008,0.008,0.02,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20292914,2.0,0.0266875,0.192,0.188,0.46,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20292914,2.5,0.0050416666666666665,0.04,0.04,0.096,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20292914,3.0,0.0005208333333333333,0.008,0.008,0.012,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20300936,2.0,0.027479166666666666,0.2,0.196,0.508,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20300936,2.5,0.006166666666666667,0.048,0.032,0.072,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20300936,3.0,0.0008333333333333334,0.008,0.008,0.016,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20308958,2.0,0.028541666666666667,0.232,0.228,0.64,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20308958,2.5,0.0053125,0.036,0.032,0.076,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20308958,3.0,0.0016666666666666668,0.016,0.012,0.024,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20316980,2.0,0.03277083333333333,0.216,0.208,0.508,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20316980,2.5,0.0075625,0.06,0.06,0.148,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.8,20316980,3.0,0.0012708333333333332,0.016,0.004,0.004,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.9,20260826,2.0,0.016854166666666667,0.14,0.132,0.252,0.014819791666666667,0.1716,250,48000
N192_M96,lambda,additive,lambda_pSA,0.9,20260826,2.5,0.002916666666666667,0.028,0.028,0.056,0.004305208333333334,0.0544,250,48000
N192_M96,lambda,additive,lambda_pSA,0.9,20260826,3.0,0.000875,0.008,0.004,0.008,0.0010979166666666667,0.0158,250,48000
N192_M96,lambda,additive,lambda_pSA,0.9,20268848,2.0,0.023645833333333335,0.172,0.16,0.276,0.014819791666666667,0.1716,250,48000
